BunruiNo	LemmaID
13010	50328
14420	8723
12390	334838
11830	78388
12590	8732
23031	187470
23332	90171
11633	49836
14210	99713
14201	8740
12590	246269
14261	8743
14210	292108
11635	50361
14210	50361
14541	50365
31911	289055
14513	285124
14200	50372
12410	287383
13047	8752
13421	9822
11630	205820
11633	294368
11630	210706
11630	118485
11630	143614
11630	268066
11630	118487
11642	8758
11641	195927
11642	195927
12340	43965
15606	8778
12390	50412
13410	237057
33068	160864
15401	50405
33420	284403
21503	9595
21584	9595
23332	238073
12390	142953
12590	8789
33680	8793
15603	50427
12301	310027
12416	325445
13570	8799
12390	155226
13842	9013
13321	9044
12630	78437
12590	325766
12420	50470
11100	8810
13084	264075
11302	8821
12000	8820
12010	8820
12320	8820
12000	120142
12010	120142
12320	120142
11700	324391
12320	287213
12390	8842
13061	8851
15604	8851
13000	288275
14310	292888
11730	8858
12540	9126
12330	182107
11700	260744
13520	145422
13160	9144
13050	9885
11690	9171
11720	9171
11527	9897
13770	270507
13050	51114
13422	51141
12100	169257
11527	51160
13103	9202
12530	307099
31643	51210
14410	51482
12410	51302
12450	9906
12410	51293
11527	305908
12340	51411
23002	51443
13334	9908
14310	51474
14470	9280
12140	9278
13360	51593
13071	241505
12540	147461
11914	51532
14470	51548
13002	9915
12410	290895
14513	105059
15721	296205
12710	141329
11522	177946
13360	255924
14514	289678
14210	288675
13160	251306
13050	164401
13154	51653
13360	11073
13360	11073
12520	9342
11112	50583
13440	292963
13080	69643
12630	50601
12440	50604
12010	50650
12590	84531
21250	8300
25161	8300
25702	8300
14400	179251
14400	50808
14551	50876
12630	50903
14400	50903
15502	50905
13374	50994
14420	51021
14210	51044
13370	50507
12390	236227
13510	270062
13084	178632
12340	9182
13012	51196
13131	256920
12340	51503
11251	270065
12340	51582
13012	9317
13550	302280
13200	51705
15260	241593
13002	51722
13151	270284
11711	9378
12630	186927
15600	51759
14560	177205
12390	255676
15260	321119
12411	141377
14410	51792
13360	51795
14550	320881
12390	209454
12390	9456
31921	9448
33420	9448
35060	9448
14660	9938
12390	78640
11531	328031
11700	51841
12413	297294
13330	51852
21560	263012
12590	212214
14280	261130
11251	50467
12590	78652
12390	203094
12390	78655
13333	9411
12630	176885
12390	136932
15500	257981
12390	291607
11642	9431
12390	78674
12390	9470
12390	78677
12390	155232
21500	50490
23360	50490
12390	78690
12590	9474
12390	78694
15130	313564
12590	142951
25060	50497
12390	198140
11500	176261
13843	176261
12390	78696
12390	78698
13532	9439
31345	50508
31345	9478
11840	325432
15504	50521
21560	201055
14460	325436
11345	50526
13790	50526
31345	238027
33422	238027
35010	238027
11527	9487
25152	287896
23020	9483
23422	9491
25010	9491
31345	257413
15401	9495
14550	50589
15152	9496
21571	88897
21540	9498
21571	88896
21535	50718
23612	50718
14420	50710
14460	50710
15605	50739
15505	50781
11750	9510
21210	325743
25702	43184
21571	45147
21571	9518
14410	95698
12450	331319
21540	317033
21552	160734
23822	50978
21581	89372
21571	52185
23091	225677
25152	225677
13063	52193
12340	307198
12340	9545
21571	294781
11402	9547
15506	9553
21571	9554
23330	9555
25152	185565
14210	302569
11850	9560
21250	272563
14720	306082
12390	44425
14560	246590
15110	9604
15110	9969
12390	260965
13640	181954
12590	328157
13670	9620
14500	52442
15110	9626
13154	52490
14550	256723
13613	52517
11780	52518
15500	9661
15020	42815
11642	9660
11642	9660
13770	52579
13154	297525
12440	52572
13041	9655
12440	52594
12150	9656
13721	9675
11623	9681
12390	181516
12010	52774
12130	52774
12630	291952
14460	260021
14400	52821
14410	52840
12390	138337
12390	290421
12390	334475
12390	213555
11642	9699
12390	181469
11780	9716
12390	311950
12390	78778
14420	42777
12390	78782
12390	258270
11780	294990
11961	9995
13111	9999
13014	10000
12110	10687
12200	10687
14000	10687
14500	10687
13421	10689
21250	8300
25702	8300
21527	10518
21600	10518
13041	10007
13061	300640
11200	10020
12390	292283
23050	286025
15230	285188
13014	53194
15110	53712
15410	10068
14151	10069
15240	326828
14560	169905
12590	285658
11560	10071
14420	53203
33390	308172
13047	50745
13021	51158
13050	10073
13050	10073
12330	53206
15410	269901
14514	314719
12410	118541
15502	53209
15402	326975
23393	53212
23393	53211
23393	286984
14160	191542
12590	102211
21551	277302
13841	196043
13841	270318
21551	10079
25020	10079
21532	10081
13014	119327
12390	78834
12710	53218
14300	260392
12390	300317
13430	257249
11100	10085
11112	10085
15402	10086
11611	313598
12590	289165
12590	317783
14400	275197
15010	146705
15606	10093
15702	53243
15400	10094
11341	53246
35040	10089
14252	53249
12590	304948
11571	99676
15410	309657
15410	182568
15403	290254
35230	53253
13391	313103
14270	53257
15270	10106
14160	10108
25710	10111
14151	10115
14541	10117
15601	10117
15605	10117
13360	118568
13460	118568
12390	293440
33014	284439
11800	10120
14513	53279
11960	291855
12340	10717
13520	291774
13100	166851
21570	53301
14280	145519
15402	41823
21342	53339
21525	53339
21580	53339
23350	53339
12300	250190
15401	53303
12410	199558
33068	240721
14170	10153
15410	286906
33068	321810
15410	324367
14360	10158
13371	194122
12418	287324
15250	53337
12590	10171
13050	10173
13530	53353
33430	240719
13133	51948
21331	289068
21331	289068
12340	10175
12010	254959
15607	10178
12410	168287
11525	53420
14500	53420
14551	53420
15502	289397
14430	308478
15504	321038
14560	10183
15502	211065
21572	10185
23067	10185
23040	10184
33014	53441
13155	166643
21527	10187
21540	10187
23123	10187
25030	10187
21344	249084
23142	249084
21583	287486
21635	287486
23003	10182
15410	10189
12590	324421
12590	53486
11527	10190
11611	10190
11711	10190
13151	10190
15240	10192
31912	289051
21540	298604
21527	10193
21540	10193
21584	10193
21600	10193
23123	10193
23570	10193
23770	10193
11000	10195
15702	290925
11830	10196
11911	10196
13100	10196
13142	10196
14160	10196
15601	10196
12410	249018
14161	138628
14400	50903
23670	248342
33100	71267
15401	53508
33100	286677
23100	10211
13100	193803
23100	10211
23100	10211
12413	50478
13081	50478
15601	50478
12418	50482
15020	42478
15503	50515
15020	50517
15410	50517
15503	260708
11562	304665
15601	10221
11840	270103
15601	50555
31302	53500
33012	53500
25710	10234
14100	10162
14260	10255
13014	10256
31332	50745
14540	137454
14513	261726
23042	53307
25721	53307
25030	292434
21572	10170
33013	257899
33013	294410
21341	201508
21341	10265
21931	10265
23013	10265
14250	50587
15505	50588
13123	50592
14470	50598
12390	10272
13430	50609
23531	10275
12590	84570
12520	10282
12530	10282
12550	10282
12620	10282
12710	10282
12390	10281
12390	76563
12710	322087
12530	10286
12530	10289
12300	325013
12390	237790
12030	166720
12390	76611
12390	211085
12390	76613
15240	50642
12390	76634
12520	317170
13065	322284
13091	10301
13520	317700
12411	308072
11770	321418
33422	250791
23030	10313
15401	10633
14540	10634
14252	10638
31345	10639
33068	10639
23084	51060
12390	51061
21550	10636
21580	10636
23430	10636
23393	10637
21700	10317
23062	10317
23350	10317
23770	10317
14240	10319
15601	10319
14540	50664
15603	50427
14160	219585
15502	53024
25702	50677
11525	10747
25161	10329
13360	298666
31800	101283
11524	50688
21570	50689
21570	42460
11101	10330
12600	10330
11000	42665
11700	42665
11742	42665
11771	42665
15501	10335
14320	50697
12590	76767
11742	50711
31210	245148
33068	245148
15402	189369
14540	10344
11742	321985
12590	84582
11780	310920
14160	10355
21533	89937
23392	228074
21533	10382
23066	10382
21551	10383
12390	251013
12590	84586
15152	10388
15506	10387
21210	284345
21210	312854
25702	312854
15152	285552
14251	50790
15112	292425
14710	50794
11840	50797
14460	50797
33045	50797
11840	210212
11721	50798
15154	50798
15152	303761
35150	136663
13041	50800
15010	50800
25152	257869
15154	157001
11635	313287
25010	10393
25152	10393
11780	50786
14400	50786
15152	50786
15200	50786
13360	10399
33012	10396
23012	306710
23012	306710
21521	12463
23041	53092
21572	244240
25161	284822
25040	254845
25161	50809
14540	139333
14410	10402
12010	50954
14450	119504
25010	238756
13014	10420
11635	290287
15506	10425
33421	10405
35010	10405
25010	270414
21635	10432
23330	10432
15240	321169
12710	213808
14540	50842
12390	258506
12590	324605
12450	289598
12590	84592
12390	258510
12411	50846
12590	206206
23331	10415
23063	10455
23500	10455
13374	226679
31346	285041
33500	285041
23063	302178
14430	290864
12590	10457
13063	292825
12540	229634
12390	76886
12390	194979
15010	10461
11101	10404
13410	10404
12411	206046
15401	10469
21531	258554
11830	50871
12030	316936
12590	316936
12030	158647
12590	158647
15605	50885
21513	50889
21570	228545
12590	173794
12590	10499
21581	10502
12418	258784
14440	50913
23392	10519
14460	322167
21630	243715
21635	243715
23067	243715
23091	243715
21630	10568
21635	10568
23067	10568
23091	10568
23770	10567
31302	10523
33014	10523
13014	10526
23014	10528
23014	10527
23014	10527
12590	152127
12590	137288
14541	317763
21511	50931
14650	10533
15501	261678
12415	292315
14650	292561
12418	249458
14410	254129
14430	10537
15401	10540
15020	258612
21511	290796
21511	50931
12590	238714
14460	250996
11635	10551
11651	10551
12010	284485
21635	89818
11635	50943
11651	50943
15401	50944
15020	10560
15402	10560
15020	321807
14430	287243
14201	294193
21635	98353
21651	98353
15020	10573
15501	10573
14700	50953
12590	165322
15501	141318
15110	10587
15605	10584
14350	50968
14120	50965
14260	320941
15152	50970
35020	10589
15112	163866
15501	146692
12590	76971
12590	256467
35020	10575
12390	10605
12590	300817
12590	199947
14400	179746
15502	138638
13851	10607
14370	206651
14220	228223
12590	326822
15605	241241
15605	241241
15020	50997
25020	51003
11550	5721
13050	55210
13230	270122
15112	55394
12020	7937
12150	214635
11532	5827
12540	322721
15710	5870
11600	52576
12130	205334
15010	135650
14400	11972
12110	12038
11642	154156
12600	51960
31912	12214
12110	42327
12130	12205
12320	12250
15010	12384
12411	12398
33045	53574
33680	53574
15161	289534
31346	48135
11830	304195
15410	6311
13790	196606
12050	49243
12050	49243
15161	6349
12630	213132
14300	6398
12050	49243
12410	50150
14590	317694
13470	48914
12600	48953
12030	11568
12301	156031
13220	157401
13310	49020
11112	49052
13400	152774
14470	233461
13532	188519
11527	7578
13011	7521
13011	7521
11623	103523
11527	7534
12740	7543
11623	103593
15020	49310
15402	49310
11634	49226
12050	49243
13520	7652
13155	167229
13155	252464
13155	8202
13800	49270
13770	7655
13091	181786
13091	181786
11902	252464
23061	49284
12030	49293
33680	7705
13062	49312
11623	103596
12411	49254
13311	49339
11623	103590
11634	8204
12411	97719
11623	103588
13061	7763
11630	8216
12411	49368
11623	103592
13155	285547
12420	150784
14170	154193
11623	103592
14010	180960
13430	288679
13155	49409
13701	49424
11623	103590
11101	49116
12100	52298
12100	52298
11951	10828
12550	10830
15410	301051
13480	51083
12340	47566
12420	119823
12430	249076
33014	284439
11550	10837
12440	51108
23014	10249
25040	51115
14251	238013
12420	51192
12740	51239
15300	308166
14470	180844
12320	51183
31331	239734
31584	239734
11101	11472
11302	10868
11403	10868
13000	10868
11113	207598
14510	51247
11633	310070
15605	10867
13154	51248
23392	51251
23392	270070
13612	10873
13370	11476
13822	10896
12390	95729
15600	42559
11310	10913
15504	302750
13050	10928
13560	10938
12540	51356
14260	257795
12330	299580
12411	334062
12040	51496
13050	51508
12390	292408
12590	225221
11914	51532
13370	11489
13374	11033
11525	51571
12120	51588
13031	51594
13530	11056
13084	51601
23392	228365
12590	285497
13560	10897
33066	11081
33068	11081
11623	51138
13500	188170
13031	9177
13640	9196
13131	9168
13075	156209
12030	9230
12390	98382
13155	9237
33012	51620
33014	51620
33020	51620
13640	51632
13041	51645
13155	271824
13131	292240
12760	51652
13021	12411
13042	156509
31345	169563
13030	162698
23012	51628
33012	214638
21584	214650
12600	51642
11527	11538
11527	270053
23050	11083
23142	11083
23331	11083
13003	119511
33300	51661
21344	51663
11344	51662
12411	146245
12710	146245
13050	184921
11210	234513
33011	269433
15155	50638
13000	51690
13160	140308
13630	141144
13630	141144
14260	51693
33680	214629
11210	11085
12340	51698
12440	257867
14520	230489
14210	202518
14210	312014
14210	51711
11641	11087
13334	11096
11310	208048
13020	11101
23430	285442
35010	11090
23103	257275
31331	11092
31332	11092
31920	11092
11211	51726
11302	51726
13010	51726
13020	51726
13030	51726
13045	51726
33030	248615
11210	162684
13334	11096
11631	11549
11541	11551
12030	51772
12330	11554
12418	11554
21500	6513
21250	11098
23332	317181
33410	249970
33011	258725
33090	203537
33410	42805
12410	199728
14470	201516
13640	305596
14440	11102
13102	11561
13640	207740
13047	52001
33410	51813
33420	51813
43100	51820
43100	297840
13047	11562
13047	11562
21525	51825
21540	51825
15501	51834
13670	11548
13370	226012
33100	95721
35010	95721
13047	51837
31911	200819
33020	200819
13360	51840
11521	302754
12418	11550
21552	51844
21250	214641
23683	214641
25161	214641
11931	141176
13000	11121
11651	51840
12330	51877
13084	11129
12550	309568
13360	11135
12390	166019
11101	46142
15502	189852
13640	301792
13100	12860
31911	214667
33680	214667
23003	52002
12100	6876
12590	267808
33020	289602
11112	270247
31030	52004
33020	214642
31030	258266
12330	52007
12030	291772
12440	52005
14541	52008
11931	322333
11541	11593
13670	11035
31400	11243
35230	11243
11302	11210
13420	11210
12630	11211
12590	11211
12417	52191
11641	195767
14590	96199
14470	51501
33001	11220
33014	11220
11101	11598
13065	52027
13102	7156
33012	294240
15401	267799
13155	270315
31331	274025
13155	160624
12330	95538
12550	197822
23392	11232
21571	173462
12411	198477
13113	11260
11131	11248
14590	11249
14550	11250
13062	120947
13421	52427
12600	268802
11112	52061
12390	251236
12390	210208
12400	52472
11623	103522
13050	11287
12340	52100
12390	151126
13360	245957
13061	52115
11623	103621
13100	11660
13421	52137
12411	52134
12390	281515
31921	52159
33680	52159
31921	52159
33680	52159
12390	11658
11641	11666
11641	11666
13520	11668
13520	11668
13066	11323
13630	325682
13520	11668
13520	11668
12390	79517
12390	79518
12100	11686
12410	52236
13682	7623
13682	7623
12340	181994
13230	306204
14280	196530
12320	52240
13370	52248
31210	203537
12440	137442
12340	52271
12390	281008
21131	324629
21580	11700
23430	52277
11623	52278
31210	203537
12390	101250
12390	176705
13311	11719
12150	52298
12440	52298
12390	292591
12400	11384
11623	103627
12340	52252
33710	52368
15240	52374
12710	207389
14201	196346
12390	11746
13080	11430
12417	52191
13350	11752
13091	11421
12100	52435
13047	216520
12510	52467
13710	11440
11527	305700
11623	103625
11623	103525
12320	281006
12340	11264
14151	287477
11611	52496
11200	288320
12590	293564
11960	13327
11961	13327
12040	136322
13370	13333
11010	93993
12130	52492
12210	52492
15505	52492
15608	52492
12130	11786
12210	11786
15505	11786
15608	11786
11010	293562
14515	177493
14570	52524
15111	11808
12590	324186
14400	201394
12320	96149
11624	94611
13480	11829
13360	46101
11623	103631
12130	52582
13311	285744
15410	12412
13131	11902
11910	99539
15601	52677
13430	11986
13520	52629
13041	11923
14430	56117
12500	12067
12390	12068
13123	306319
12440	51881
23014	87578
15140	12155
12340	51928
13131	51945
13131	51945
11623	12215
14410	12286
14710	12127
14210	285297
14400	53365
15020	53365
15401	53365
12110	53396
12630	12347
14370	53435
12110	292203
15501	159005
14450	53560
11583	12435
15607	53585
13082	12444
14410	289688
15152	229679
11527	138162
21524	321087
14560	12458
15401	182076
25600	90830
21524	295705
13510	251110
12411	292940
12390	12475
12590	84651
13080	53690
11527	330967
11210	334737
21210	226243
11210	53702
15010	12471
23014	12479
25161	12479
12590	321183
14550	53710
15020	53712
15110	53712
13860	294301
14650	294301
15250	53717
14511	286340
15151	42619
14550	202172
25020	12487
25161	12487
12530	104908
14520	259750
13830	138037
23830	176611
23830	322141
23830	334712
23830	201057
23830	201066
31920	313569
23830	242598
21552	284657
23830	12499
21526	202220
31920	322134
21560	201071
21550	53734
11550	248515
12050	292931
12050	207624
23830	250075
21527	307402
21527	174622
12540	257178
12520	12493
13160	53742
23830	138794
21560	89885
21560	92527
21532	319804
21552	89966
21521	201072
13160	12494
23392	53746
13230	242050
11635	120055
12660	13423
23830	12594
15200	42469
15152	195172
15607	289465
12550	180973
11611	53767
12411	159157
12411	53779
14541	182418
12660	53805
11220	13431
23030	53821
12417	53829
13331	53831
14220	12595
15503	291791
15270	12556
15170	94818
13601	12580
12120	53887
13230	285119
13612	53899
12600	53922
35010	87049
12320	12512
13422	53754
12110	53941
15403	12598
14460	290130
35030	321224
14500	170827
14430	307013
11000	12607
11700	12607
12010	12607
11700	196682
12530	292545
14320	54050
13541	54052
35230	314737
33420	250058
31920	274198
31920	305900
11302	12612
13000	12612
13010	12612
15721	12612
11960	12614
14400	304348
11101	228411
11622	301298
11960	301298
11960	54064
12540	54064
14400	54064
31920	317490
31920	321438
11700	196696
31910	247971
25160	54085
11302	12615
11742	12615
13000	12615
13047	12615
13070	12615
13420	12615
13041	259665
13066	54087
13002	261713
13071	261713
13002	234407
13071	234407
13013	248764
23062	12617
13062	12616
13045	220432
13062	220432
13420	220432
13421	263792
13041	193834
13012	54101
13042	54101
13062	303950
33014	316612
13000	54103
33422	218996
13000	289575
13000	209214
13061	209214
33014	319074
13050	261675
13542	245483
33014	54107
33020	54107
13071	269400
13000	54113
13020	12624
13045	12624
13062	12624
13770	12624
23042	12625
23770	12625
13013	245115
13060	250236
13084	257182
13000	261702
13421	261702
23020	54118
23020	54118
13013	54119
33013	12629
13000	242246
12200	289603
13532	255134
13013	319784
13013	201859
13020	230966
12340	287251
14170	206749
13013	255897
13060	54127
13062	54127
13420	54127
13421	54127
13020	321879
33013	12631
13065	12633
13331	12633
13065	285789
13002	267900
23065	12634
13045	263304
33013	12635
33068	12635
13013	54135
13013	258529
13013	250736
13020	87566
13045	259793
13031	12642
11720	283868
14460	283868
15240	294304
13031	291702
12390	12659
15401	251012
12050	291014
12390	180847
15153	12653
12590	84664
14250	284847
12410	285190
14160	12662
15240	12662
15602	12662
12410	306067
31910	11802
14650	45912
12140	55833
14550	55797
15020	13452
14520	55799
15602	261731
12390	300273
35701	289447
12590	269989
14201	237157
15602	55809
14460	55810
12590	238937
14420	291707
15410	291707
13160	284460
11622	13469
35600	71145
12590	12705
15260	138487
15250	141309
11563	55841
13046	55843
11643	55842
14400	13460
11525	12688
23680	12693
23860	12693
12590	259181
12050	12711
13047	13465
23770	334751
21521	12715
21525	12715
23042	55874
23067	55874
14460	322515
11583	55868
15402	321197
14560	321769
14530	284459
15410	12731
12390	42542
12590	12733
11621	55876
11910	55878
14710	322389
12410	55886
13360	55886
15402	286334
11740	100774
12010	100774
12418	100774
11642	55892
12590	331409
21570	55901
14210	55903
21551	12747
11623	12756
31660	12756
35701	12756
15600	13489
15260	12841
13811	256271
31911	12760
31911	198846
14550	195982
15270	12763
12590	75941
15403	259670
11641	316334
23132	12752
12590	12767
12030	12770
11641	206819
25701	314897
14450	234840
13650	13467
11730	138748
15151	53037
15151	202254
15401	203592
11700	312861
33300	200835
31920	101311
33014	101311
33100	101311
12620	55858
23100	53121
13421	12809
14100	327788
12340	53055
14030	331374
15606	12814
31611	42428
14540	43420
12100	53076
15607	292771
13082	53084
14010	256924
15505	53045
12630	294309
14410	13511
14560	12838
13031	120090
13100	120090
13101	120090
13142	120090
13210	120090
11000	12836
13800	12836
31130	288487
31130	288487
13140	53131
14541	304236
13071	244809
13670	205725
13360	205725
13532	274024
12390	308159
15260	263748
13063	217365
11700	248686
33100	286972
14110	287520
11000	12843
12330	295182
15401	227420
13046	53144
13050	214269
13070	214269
13100	214269
12530	206181
13045	230455
31130	285778
11000	209240
31940	12845
31912	53146
13010	250114
31331	12846
33045	12846
31331	12846
33045	12846
23030	217687
11641	12847
33100	216730
12410	290168
11720	267720
23100	319777
23430	232836
13140	319779
12030	53149
14560	53148
23071	53152
13123	325319
13123	53151
11113	53151
13123	53151
12390	304797
23123	287431
13123	53153
13480	321880
13135	334899
11611	287593
11700	245980
13132	190637
14720	201127
13112	268388
13030	229601
11624	303255
15504	289741
12411	213700
13100	53156
13210	53156
13100	12860
13101	12860
13103	12860
13110	12860
13154	12860
12390	13525
13154	12862
13084	318942
11502	12859
15410	257094
13410	247915
12140	287064
12410	321335
12020	199562
14560	202065
13360	12869
14514	314817
14660	289739
13360	190638
12130	288005
23600	200063
11040	199936
31331	211529
11113	259621
11635	314808
11113	260832
15502	12874
13430	201830
13300	12875
13430	281544
11112	53176
13071	53176
13136	53176
23066	12878
23136	12878
12040	199291
11611	258435
12590	327297
12130	321988
15721	268234
15402	189291
11642	53188
11670	53188
11730	53188
12010	53188
11730	313494
11730	294261
11730	294263
15401	165418
11670	13468
11670	13468
14700	148984
15410	195446
21210	321522
15501	12903
31010	12905
11670	12908
11622	233192
12140	233192
12340	233192
15010	324756
11641	12909
11741	12910
15401	321149
15410	12912
11721	53251
33020	12914
13020	12915
15410	12916
13042	250871
23020	253781
23020	239901
23042	239901
23020	12917
15410	53254
11720	198683
11780	198683
12411	53240
12710	53240
12590	184481
14310	54929
15401	154270
15603	291708
14513	104881
33420	223288
35060	223288
14151	280673
31400	54928
33300	54928
33420	54928
35060	54928
35230	54928
12590	252520
12120	292938
12590	321966
11624	12920
14570	13533
13030	54573
23770	92134
15402	141118
14210	137243
14520	294031
33020	11809
15111	199986
13020	52523
11402	321178
12300	292764
15600	54613
11902	13534
21560	333844
11911	321284
12590	263800
23020	293654
23680	45694
15720	12943
11112	101220
13300	12940
35701	54623
14170	332094
15603	12945
11563	270616
14660	12947
15721	53408
15151	53426
14530	13538
11660	267202
14410	287772
12010	152260
15401	196539
21540	12955
21552	197316
21572	257522
21572	94239
12030	54662
12550	53658
15130	12466
21572	12960
21210	12961
21540	12961
25010	12961
21210	12960
21540	12960
25010	12960
21540	87212
21540	216756
21572	201130
15501	12964
14330	13550
13360	54675
12590	45056
12590	223087
11721	313431
12390	12964
15501	54683
12300	301730
31345	12972
31912	12972
33068	12972
33680	12972
13063	285179
12130	291535
12390	328369
12390	12988
12390	80162
15401	65764
14570	227182
11573	284461
23392	12994
12590	287372
12301	325737
14560	166231
12418	292946
31340	218201
31341	12997
33068	12997
33680	12997
35020	12997
12590	322838
14100	13555
12130	292949
12100	292950
21210	13034
21532	13034
21532	13020
15402	13021
15270	54773
15020	54777
14320	13023
21532	265492
33420	256111
21302	256052
13532	13563
14460	54788
15402	54788
12390	253683
14460	321155
12120	54798
14515	215016
14270	324301
14440	313578
11210	50072
13360	50072
12417	230679
15260	230510
12110	321766
11700	325598
15250	273842
21200	13045
21532	13045
23333	13045
23360	13045
11840	52978
14420	194792
13360	54805
14410	13049
23391	312388
15506	13053
23011	13054
12390	80225
15410	12458
12590	301212
15240	119945
21521	12463
21584	12463
21600	12463
25600	12461
15153	212148
14551	290837
12590	284508
31331	200306
11641	13063
11642	13063
13161	13066
12050	13108
15501	54889
12130	258531
23040	13069
23682	54836
23040	13068
13091	13573
23091	160755
23350	160755
23650	160755
13360	49215
12590	287505
23810	54876
23041	13083
23040	13088
25160	13088
23682	327401
11010	13095
11641	13095
11700	13095
12010	13095
14000	177910
12390	242023
12390	306083
12010	136443
11010	13100
12390	240887
12390	166884
12390	201132
12390	174601
12390	80266
12390	260088
12390	176883
12390	267178
12390	239084
12390	207172
12390	205063
12390	80273
12390	271686
12390	115681
12390	80274
11611	13107
35030	270815
11961	13589
11611	317087
25702	13116
21532	260096
21540	92780
21513	13118
23391	313085
12590	164953
14210	13120
14240	199293
14513	236328
12320	307171
13031	289651
33100	13136
23031	245092
12050	258833
12050	295655
12320	292930
14410	289688
12390	291092
13031	12455
15030	12455
14512	291958
12411	177521
15020	42467
12030	119192
13360	54970
13042	13596
14560	285455
11623	99541
12030	54976
12030	54983
11111	13165
15110	9626
14530	13189
13045	55028
15020	55034
12030	103383
12320	52578
11641	55044
13000	13188
14530	13189
14410	13237
14201	13187
14530	55039
11641	13234
12390	13236
15110	55066
11633	13244
11630	55077
11111	13275
11641	13285
13823	13292
11771	55129
12710	53240
11720	14753
13510	14753
14460	14753
31010	13624
12010	292264
12110	195781
13310	257222
11563	289760
13440	310381
13721	14761
14570	55149
13020	13641
15602	55441
13360	289692
15140	13666
15260	196537
13061	13661
13060	253605
11200	14773
12590	195884
13532	13672
12416	13680
13860	13680
12410	13685
14400	13685
13440	55177
13520	13656
14410	55234
13421	170686
11631	299055
11920	13697
11651	13709
12390	200071
12530	13706
13430	55245
12100	13718
14280	236242
13851	13720
13851	13720
13841	71158
11332	13740
12411	13730
13430	55329
12430	55324
11651	13728
11700	55326
12340	55338
11200	55339
12630	245102
21525	53533
21525	13962
12630	149049
13067	13772
12411	14794
11652	13774
11652	13774
14201	258100
13360	149492
12590	103386
31612	13789
13650	13790
23680	13793
12590	257519
12340	55381
13421	13800
13360	13802
11730	55418
13230	95790
13310	291183
11112	290882
14500	14805
23430	284443
14600	288218
11634	55421
14120	55432
14500	55433
13154	13826
14420	13827
13360	13838
12410	184868
11200	14764
12410	55154
14410	13644
13360	179280
15501	21535
14570	21532
14410	61184
12390	20966
13230	56856
13030	61258
15112	61253
13113	61215
13851	21547
15601	20985
15401	321173
13683	14889
11502	21095
33013	199295
13823	61264
14430	21563
13155	21040
13160	21040
12020	219403
12410	61276
15401	54344
13300	21054
15401	154910
13360	16726
13360	16726
13823	223582
14210	16749
14210	16749
12301	61307
13360	61313
23332	237516
11504	21102
13332	16749
13850	16749
14210	16749
13332	16749
13850	16749
14210	16749
23332	87258
23850	87258
13843	21062
15030	242042
11504	21130
15200	61340
13550	21140
23380	226018
12410	181524
15155	299534
15401	285514
15401	61366
15402	16828
14550	313685
15501	298855
12410	61402
14360	220675
13822	21603
11130	20961
13060	55392
13421	55392
11563	290679
33421	285601
14560	195447
15410	195447
12390	13933
12390	13934
12590	13932
12390	195381
12590	84707
15240	13874
11330	55512
13310	55512
11211	317718
13311	154716
15401	55517
15410	181528
31120	13900
33421	55535
35710	55535
31346	244792
35230	244792
12340	220644
13030	55542
13430	55542
13000	246478
23041	319146
23041	319146
12340	257061
23041	256063
21583	269440
23065	13941
12590	13906
13331	13904
14520	13904
14511	55552
13392	13909
12590	245690
12390	80451
15502	309980
14300	13911
13030	304558
12340	219711
14300	289694
12590	87492
21527	13918
11720	13879
11721	13879
23311	13894
23823	324368
21522	55566
12590	13942
14720	55569
12590	84716
13510	55570
23311	13894
25701	13894
23311	251168
15605	55575
11652	13926
15605	226004
12590	206840
21526	13946
21540	13946
21660	13946
21560	306732
14540	147503
13310	319781
15701	13951
15260	55580
15502	52979
11525	13950
11650	13950
11670	13950
11740	13950
12418	13950
11525	13950
11650	13950
11670	13950
11740	13950
12418	13950
25701	180023
25701	89190
33310	276165
15400	243462
14650	332124
25701	87216
12590	324509
15260	321877
11642	13958
25701	96959
12590	321772
15401	118615
21525	53533
21525	13962
21650	13962
25702	13962
25701	239606
12590	326088
25701	221346
25701	13971
12420	53563
12420	53563
12590	276163
13421	286581
21513	14085
21526	14085
21540	14085
21583	14085
23683	14085
33310	43798
25701	13987
14720	13989
11830	310645
21560	14078
21560	289270
21571	200883
21571	13986
23041	284645
14152	68931
14560	15893
13200	14036
23392	312869
13200	259011
15020	14043
15401	14043
14200	287333
15020	53651
15020	206885
13371	53657
12590	104537
12390	80558
15410	196129
13230	253618
12390	103697
12590	331861
23030	284441
21560	225630
23065	14063
15504	14067
12030	42892
14350	14065
21540	258524
13331	14072
23031	14076
14210	95043
12390	330709
12710	330709
12390	80573
12710	80573
15401	14092
31010	287897
14161	220715
15506	220715
12390	14100
23300	320953
21540	14102
23770	14102
15402	53768
23392	88461
13770	176253
12590	290785
15410	232373
15240	53781
13100	270494
23100	53788
23100	53787
23142	53787
25030	53788
31912	14116
23100	14119
23142	14119
12340	206887
12590	204938
15111	137390
15155	53796
31912	300567
21540	223986
21540	14131
23031	14131
21611	14132
21561	89592
23400	89592
14140	53822
21522	206894
21530	14133
23830	14133
21210	203896
21531	203896
23430	203896
25010	203896
25701	203896
13430	258079
21532	53827
21532	53827
25010	53827
21532	89246
25010	89246
23770	260091
21240	14136
21513	14136
23066	14136
23002	228851
21535	228481
21540	205343
25010	14137
23770	14138
21210	227634
14260	53866
